country_code,name,year,popM,popF,pop,pop_80l,pop_80u,pop_95l,pop_95u,pop_low,pop_high
388,Jamaica,2070,900.0559999999998,955.9520000000001,1856.0079999999998,1317.386,2735.675,1106.173,3365.736,1480.461,2303.694
388,Jamaica,2071,884.2300000000001,939.9800000000001,1824.2100000000003,1278.792,2720.15,1065.342,3390.649,1440.957,2284.042
388,Jamaica,2072,868.3679999999996,923.8589999999998,1792.2269999999994,1240.955,2708.113,1027.197,3406.914,1401.367,2264.181
388,Jamaica,2073,852.6639999999998,907.7739999999998,1760.4379999999996,1198.537,2695.159,982.501,3410.012,1362.077,2244.468
388,Jamaica,2074,836.9650000000001,891.5720000000003,1728.5370000000005,1165.779,2682.065,938.961,3409.679,1322.802,2224.619
388,Jamaica,2075,821.58,875.57,1697.15,1132.704,2670.649,898.175,3402.276,1284.153,2205.263
388,Jamaica,2076,806.3559999999998,859.6260000000003,1665.982,1101.077,2660.253,867.797,3398.701,1245.843,2186.121
388,Jamaica,2077,791.2289999999999,843.643,1634.8719999999998,1067.663,2653.992,835.93,3404.785,1207.677,2167.02
388,Jamaica,2078,776.4140000000002,827.8779999999999,1604.2920000000001,1028.88,2637.967,798.553,3421.861,1170.161,2148.478
388,Jamaica,2079,761.6780000000003,812.081,1573.7590000000005,1000.038,2625.79,767.679,3440.039,1132.795,2130.002
388,Jamaica,2080,747.1190000000003,796.3690000000001,1543.4880000000003,966.987,2623.133,739.626,3449.365,1095.78,2111.82
388,Jamaica,2081,732.941,780.9460000000001,1513.8870000000002,936.28,2619.079,715.633,3472.705,1059.554,2094.366
388,Jamaica,2082,719.016,765.7160000000006,1484.7320000000004,904.305,2607.272,689.023,3486.185,1023.839,2077.423
388,Jamaica,2083,705.503,750.8400000000001,1456.3430000000003,877.443,2594.97,666.07,3512.551,988.979,2061.331
388,Jamaica,2084,692.1100000000002,736.0240000000001,1428.1340000000005,850.415,2589.586,639.868,3514.81,954.38,2045.482
388,Jamaica,2085,678.9189999999999,721.3559999999998,1400.2749999999996,820.989,2570.381,615.192,3529.841,920.202,2030.087
388,Jamaica,2086,666.0889999999997,707.033,1373.1219999999998,795.603,2551.939,594.047,3552.441,886.824,2015.489
388,Jamaica,2087,653.58500000000015,693.0119999999998,1346.597,771.886,2542.416,570.011,3569.666,854.155,2001.587
388,Jamaica,2088,641.3810000000003,679.282,1320.6630000000005,746.253,2541.992,547.698,3570.618,822.165,1988.351
388,Jamaica,2089,629.4639999999997,665.8199999999999,1295.2839999999997,719.849,2532.891,527.352,3572.737,790.827,1975.73
388,Jamaica,2090,617.8829999999999,652.71000000000015,1270.593,694.724,2519.054,507.888,3597.893,760.271,1963.854
388,Jamaica,2091,606.5860000000002,639.8970000000002,1246.4830000000004,672.473,2512.834,491.666,3600.741,730.396,1952.592
388,Jamaica,2092,595.6249999999997,627.4480000000002,1223.0729999999999,658.267,2514.076,478.63,3625.516,701.344,1942.032
388,Jamaica,2093,584.971,615.3479999999997,1200.3189999999997,633.229,2504.29,459.636,3639.346,673.06,1932.139
388,Jamaica,2094,574.624,603.611,1178.2350000000001,617.832,2499.662,447.938,3679.76,645.587,1922.897
388,Jamaica,2095,564.5760000000002,592.213,1156.7890000000002,595.471,2496.601,431.913,3705.36,618.876,1914.272
388,Jamaica,2096,554.7929999999999,581.1189999999996,1135.9119999999994,574.527,2482.339,417.614,3742.16,592.894,1906.157
388,Jamaica,2097,545.2200000000001,570.2769999999999,1115.497,552.451,2479.511,402.092,3740.396,567.512,1898.435
388,Jamaica,2098,535.8889999999998,559.7109999999999,1095.5999999999997,538.022,2478.663,388.894,3748.544,542.832,1891.115
388,Jamaica,2099,526.7710000000001,549.4110000000002,1076.1820000000002,521.988,2477.74,375.039,3761.814,518.817,1884.186
388,Jamaica,2100,517.9259999999999,539.4410000000003,1057.3670000000002,505.257,2460.557,360.777,3762.721,495.59,1877.726
474,Martinique,2024,155.02700000000007,186.78600000000003,341.8130000000001,339.987,343.428,338.899,344.26,341.369,342.257
474,Martinique,2025,153.64300000000003,185.42200000000005,339.06500000000005,335.415,342.611,333.03,344.421,338.193,339.938
474,Martinique,2026,152.2800000000001,184.07699999999997,336.3570000000001,330.521,342.09,326.218,345.085,335.071,337.643
474,Martinique,2027,150.99899999999997,182.81500000000017,333.81400000000014,325.312,341.985,319.546,346.174,332.128,335.499
474,Martinique,2028,149.73099999999997,181.57199999999995,331.3029999999999,320.265,342.014,312.849,347.69,329.229,333.379
474,Martinique,2029,148.48900000000006,180.33899999999997,328.82800000000003,314.66,341.885,306.324,349.25,326.15,331.508
474,Martinique,2030,147.3010000000001,179.14700000000002,326.4480000000001,308.958,342.596,298.98,351.779,323.175,329.719
474,Martinique,2031,146.13900000000004,177.98699999999997,324.126,303.301,343.419,292.014,354.493,320.265,327.981
474,Martinique,2032,144.99899999999994,176.84799999999996,321.84699999999987,298.774,343.792,285.262,357.511,317.405,326.281
474,Martinique,2033,143.89900000000011,175.72399999999996,319.62300000000005,292.86,344.252,278.056,359.701,314.604,324.636
474,Martinique,2034,142.81100000000004,174.60099999999994,317.412,287.301,345.566,271.105,362.794,311.66,323.153
474,Martinique,2035,141.763,173.51000000000005,315.273,281.921,346.61,263.922,367.548,308.786,321.75
474,Martinique,2036,140.72500000000005,172.401,313.1260000000001,276.074,347.4,256.237,370.221,305.891,320.347
474,Martinique,2037,139.72999999999988,171.31900000000002,311.04899999999986,270.266,348.3,248.365,372.538,303.057,319.023
474,Martinique,2038,138.75600000000006,170.23299999999998,308.98900000000003,264.563,349.72,240.312,376.148,300.231,317.725
474,Martinique,2039,137.78900000000004,169.132,306.92100000000005,259.849,350.888,232.401,381.656,297.39,316.433
474,Martinique,2040,136.79299999999995,167.98199999999997,304.7749999999999,254.042,352.469,224.218,385.81,294.461,315.067
474,Martinique,2041,135.81699999999995,166.81399999999994,302.63099999999986,248.681,354.046,215.48,388.887,291.524,313.708
474,Martinique,2042,134.822,165.58999999999995,300.4119999999999,243.124,356.837,209.063,393.564,288.526,312.284
474,Martinique,2043,133.81799999999998,164.33499999999995,298.1529999999999,237.969,357.807,201.056,396.621,285.479,310.817
474,Martinique,2044,132.815,163.05,295.865,233.925,360.778,193.915,401.278,282.41,309.32
474,Martinique,2045,131.79299999999998,161.716,293.509,228.704,362.212,185.957,406.216,279.279,307.755
474,Martinique,2046,130.77199999999996,160.345,291.11699999999996,223.516,364.418,178.896,410.997,276.107,306.137
474,Martinique,2047,129.724,158.9070000000001,288.6310000000001,217.318,365.937,171.219,415.517,272.861,304.427
474,Martinique,2048,128.64699999999996,157.41499999999996,286.0619999999999,212.434,366.663,165.185,420.677,269.529,302.628
474,Martinique,2049,127.55200000000005,155.8499999999999,283.40199999999993,207.543,367.705,157.937,426.912,266.126,300.731
474,Martinique,2050,126.46600000000005,154.27100000000004,280.7370000000001,202.568,370.209,149.829,430.505,262.719,298.826
474,Martinique,2051,125.384,152.655,278.039,196.506,372.03,142.452,437.123,259.286,296.894
474,Martinique,2052,124.30299999999994,151.01299999999992,275.31599999999986,191.477,373.388,137.053,442.525,255.82,294.938
474,Martinique,2053,123.24399999999999,149.3449999999999,272.5889999999999,185.701,374.305,130.649,451.36,252.352,292.994
474,Martinique,2054,122.199,147.6659999999999,269.8649999999999,180.679,374.359,125.522,457.229,248.87,291.083
474,Martinique,2055,121.196,145.99599999999998,267.192,175.673,375.891,119.992,464.483,245.423,289.256
474,Martinique,2056,120.20000000000003,144.32200000000003,264.52200000000005,171.071,377.337,115.402,470.7,241.955,287.479
474,Martinique,2057,119.24799999999998,142.63899999999998,261.88699999999994,166.688,379.024,109.226,476.923,238.509,285.778
474,Martinique,2058,118.359,141.015,259.37399999999997,162.149,381.81,104.267,484.927,235.157,284.237
474,Martinique,2059,117.48100000000005,139.37700000000004,256.85800000000006,157.336,382.561,98.938,492.057,231.775,282.746
474,Martinique,2060,116.66300000000008,137.78900000000002,254.4520000000001,152.94,383.964,93.302,498.591,228.487,281.4
474,Martinique,2061,115.86799999999997,136.22100000000003,252.089,148.84,387.081,89.575,507.501,225.216,280.146
474,Martinique,2062,115.12700000000002,134.69100000000006,249.8180000000001,144.157,389.052,86.259,516,222.026,279.016
474,Martinique,2063,114.42200000000007,133.20800000000008,247.63000000000017,139.512,390.267,82.508,523.199,218.905,278.006
474,Martinique,2064,113.754,131.76600000000005,245.52000000000004,134.193,391.157,77.985,527.228,215.834,277.114
474,Martinique,2065,113.14800000000004,130.382,243.53000000000003,129.305,393.373,73.228,530.841,212.863,276.37
474,Martinique,2066,112.59900000000003,129.07999999999998,241.67900000000003,124.465,396.561,69.494,535.951,210.009,275.792
474,Martinique,2067,112.09300000000005,127.8330000000001,239.92600000000016,120.736,401.694,66.452,554.525,207.245,275.353
474,Martinique,2068,111.633,126.65100000000004,238.28400000000005,117.794,403.857,63.883,565.463,204.574,275.054
474,Martinique,2069,111.216,125.524,236.74,114.878,406.016,60.632,571.206,201.987,274.884
474,Martinique,2070,110.84299999999998,124.47400000000002,235.317,112.77,407.752,57.73,583.747,199.505,274.856
474,Martinique,2071,110.50400000000002,123.473,233.97700000000003,109.002,412.293,55.369,591.257,197.091,274.926
474,Martinique,2072,110.20699999999998,122.54299999999999,232.74999999999997,106.04,416.691,53.472,598.422,194.789,275.142
474,Martinique,2073,109.949,121.67400000000004,231.62300000000005,102.864,420.553,52.048,607.109,192.566,275.472
474,Martinique,2074,109.709,120.85100000000001,230.56,100.358,426.769,50.475,617.242,190.401,275.87
474,Martinique,2075,109.49900000000001,120.08299999999998,229.582,97.796,432.102,49.597,625.322,188.325,276.377
474,Martinique,2076,109.27999999999996,119.33099999999997,228.61099999999993,95.174,434.713,47.45,634.252,186.267,276.897
474,Martinique,2077,109.09099999999997,118.638,227.72899999999998,92.528,437.132,45.478,647.168,184.279,277.511
474,Martinique,2078,108.91900000000001,117.97899999999998,226.898,88.771,440.676,44.001,660.93,182.35,278.169
474,Martinique,2079,108.74999999999997,117.34000000000003,226.09,87.561,443.798,43.127,674.796,180.467,278.848
474,Martinique,2080,108.56699999999998,116.735,225.30199999999996,84.004,448.778,41.216,693.437,178.592,279.546
474,Martinique,2081,108.38199999999993,116.123,224.50499999999994,81.645,454.864,40.07,712.44,176.734,280.245
474,Martinique,2082,108.19500000000001,115.55,223.745,78.778,458.3,38.269,725.309,174.915,280.963
474,Martinique,2083,107.99399999999996,114.99099999999997,222.98499999999993,77.909,467.094,38.23,737.917,173.096,281.671
474,Martinique,2084,107.77600000000002,114.437,222.21300000000002,76.7,471.804,38.561,745.943,171.276,282.376
474,Martinique,2085,107.55400000000002,113.91399999999999,221.46800000000002,76.117,473.89,38.741,756.322,169.482,283.109
474,Martinique,2086,107.329,113.40100000000007,220.73000000000008,75.43,479.778,38.296,771.126,167.708,283.855
474,Martinique,2087,107.07000000000001,112.89399999999996,219.96399999999997,74.947,484.838,38.194,788.095,165.917,284.599
474,Martinique,2088,106.80799999999995,112.40600000000002,219.21399999999997,73.106,487.9,37.137,804.301,164.138,285.362
474,Martinique,2089,106.525,111.92999999999999,218.45499999999998,72.044,492.302,36.936,826.33,162.332,286.133
474,Martinique,2090,106.21700000000003,111.46000000000002,217.67700000000005,70.758,496.549,36.483,844.755,160.526,286.927
474,Martinique,2091,105.89600000000003,111.00999999999999,216.906,70.407,503.07,37.064,865.814,158.712,287.737
474,Martinique,2092,105.55200000000002,110.56300000000005,216.11500000000007,70.3,505.439,37.65,882.156,156.883,288.572
474,Martinique,2093,105.18500000000004,110.12100000000002,215.30600000000007,70.148,510.366,38.413,900.824,155.026,289.419
474,Martinique,2094,104.81900000000003,109.68799999999999,214.507,68.631,511.536,37.785,920.794,153.173,290.306
474,Martinique,2095,104.42400000000002,109.27399999999997,213.69799999999998,67.014,514.379,36.884,935.435,151.306,291.208
474,Martinique,2096,104.01499999999996,108.84599999999999,212.86099999999993,67.119,516.059,37.786,946.986,149.406,292.118
474,Martinique,2097,103.58200000000001,108.416,211.998,67.591,520.973,39.514,961.68,147.481,293.036
474,Martinique,2098,103.15,107.99000000000001,211.14000000000001,66.26,521.48,39.292,976.426,145.55,293.996
474,Martinique,2099,102.699,107.55300000000001,210.252,65.575,523.243,38.896,990.578,143.58,294.939
474,Martinique,2100,102.238,107.12599999999999,209.36399999999998,63.689,531.848,37.796,1007.261,141.622,295.933
500,Montserrat,2024,2.173999999999998,2.198999999999997,4.372999999999996,4.305,4.433,4.268,4.471,4.366,4.38
500,Montserrat,2025,2.157999999999998,2.187999999999998,4.3459999999999965,4.205,4.481,4.122,4.559,4.334,4.36
500,Montserrat,2026,2.139999999999998,2.1699999999999973,4.309999999999995,4.078,4.528,3.942,4.654,4.291,4.33
500,Montserrat,2027,2.122999999999998,2.1619999999999977,4.284999999999996,3.959,4.607,3.783,4.797,4.26,4.31
500,Montserrat,2028,2.0979999999999994,2.147999999999999,4.245999999999999,3.813,4.689,3.614,4.943,4.215,4.276
500,Montserrat,2029,2.082999999999998,2.1359999999999975,4.218999999999996,3.713,4.818,3.442,5.132,4.178,4.259
500,Montserrat,2030,2.0639999999999987,2.1199999999999974,4.183999999999996,3.595,4.925,3.283,5.368,4.133,4.235
500,Montserrat,2031,2.0439999999999983,2.112999999999999,4.156999999999997,3.462,5.042,3.143,5.573,4.099,4.219
500,Montserrat,2032,2.022999999999999,2.0979999999999985,4.120999999999997,3.325,5.141,3.005,5.825,4.054,4.193
500,Montserrat,2033,2.001999999999999,2.089999999999998,4.091999999999997,3.203,5.305,2.862,6.042,4.015,4.173
500,Montserrat,2034,1.987999999999999,2.072999999999998,4.060999999999997,3.064,5.442,2.732,6.287,3.974,4.155
500,Montserrat,2035,1.964999999999999,2.0669999999999984,4.031999999999997,2.966,5.598,2.636,6.623,3.934,4.136
500,Montserrat,2036,1.9439999999999986,2.0539999999999994,3.997999999999998,2.868,5.775,2.526,6.967,3.889,4.114
500,Montserrat,2037,1.9289999999999987,2.039999999999999,3.9689999999999976,2.752,5.923,2.375,7.236,3.847,4.097
500,Montserrat,2038,1.9149999999999985,2.0329999999999986,3.947999999999997,2.67,6.082,2.27,7.542,3.811,4.087
500,Montserrat,2039,1.8959999999999981,2.0219999999999985,3.9179999999999966,2.54,6.292,2.144,7.843,3.768,4.066
500,Montserrat,2040,1.8799999999999992,2.0069999999999983,3.886999999999998,2.421,6.46,2.041,8.236,3.726,4.042
500,Montserrat,2041,1.8649999999999984,1.9949999999999988,3.859999999999997,2.34,6.65,1.941,8.63,3.685,4.028
500,Montserrat,2042,1.8529999999999982,1.9879999999999989,3.840999999999997,2.256,6.88,1.842,9.17,3.651,4.019
500,Montserrat,2043,1.840999999999999,1.981999999999998,3.822999999999997,2.195,6.928,1.788,9.294,3.62,4.013
500,Montserrat,2044,1.8259999999999987,1.9749999999999985,3.8009999999999975,2.134,7.175,1.749,9.709,3.588,4.002
500,Montserrat,2045,1.816999999999999,1.961999999999999,3.778999999999998,2.052,7.372,1.681,10.25,3.552,3.991
500,Montserrat,2046,1.8089999999999986,1.9519999999999986,3.7609999999999975,1.975,7.599,1.622,11.007,3.521,3.987
500,Montserrat,2047,1.7959999999999992,1.9419999999999988,3.7379999999999978,1.904,7.824,1.557,11.568,3.486,3.979
500,Montserrat,2048,1.7879999999999987,1.933999999999999,3.7219999999999978,1.857,7.919,1.521,11.767,3.458,3.976
500,Montserrat,2049,1.778999999999998,1.9259999999999988,3.7049999999999965,1.819,8.066,1.499,12.196,3.43,3.973
500,Montserrat,2050,1.7689999999999986,1.9099999999999986,3.678999999999997,1.77,8.283,1.448,12.706,3.392,3.96
500,Montserrat,2051,1.7569999999999981,1.8989999999999982,3.655999999999996,1.751,8.386,1.429,12.867,3.358,3.951
500,Montserrat,2052,1.7489999999999986,1.8889999999999985,3.6379999999999972,1.713,8.483,1.408,13.457,3.33,3.949
500,Montserrat,2053,1.7349999999999985,1.8789999999999993,3.613999999999998,1.681,8.578,1.377,14.042,3.295,3.939
500,Montserrat,2054,1.7219999999999986,1.869999999999999,3.591999999999998,1.665,8.787,1.36,14.715,3.262,3.93
500,Montserrat,2055,1.7179999999999984,1.8549999999999986,3.572999999999997,1.662,8.826,1.355,15.095,3.23,3.925
500,Montserrat,2056,1.706999999999998,1.8429999999999986,3.5499999999999967,1.606,8.937,1.302,15.62,3.195,3.915
500,Montserrat,2057,1.6949999999999985,1.8309999999999986,3.525999999999997,1.581,9.189,1.282,16.102,3.16,3.906
500,Montserrat,2058,1.6879999999999982,1.8199999999999987,3.507999999999997,1.551,9.302,1.262,16.693,3.131,3.902
500,Montserrat,2059,1.6799999999999982,1.805999999999999,3.485999999999997,1.511,9.376,1.231,17.039,3.097,3.898
500,Montserrat,2060,1.6699999999999986,1.793999999999999,3.4639999999999977,1.48,9.536,1.191,17.739,3.062,3.893
500,Montserrat,2061,1.6589999999999985,1.7809999999999988,3.4399999999999973,1.435,9.859,1.144,18.235,3.025,3.885
500,Montserrat,2062,1.6479999999999981,1.7709999999999988,3.418999999999997,1.419,10.049,1.13,18.666,2.994,3.879
500,Montserrat,2063,1.637999999999999,1.7589999999999988,3.3969999999999976,1.391,10.305,1.109,19.561,2.96,3.873
500,Montserrat,2064,1.6279999999999988,1.744999999999999,3.3729999999999976,1.365,10.625,1.091,20.324,2.925,3.867
500,Montserrat,2065,1.6189999999999987,1.7349999999999985,3.3539999999999974,1.36,10.795,1.089,20.786,2.891,3.866
500,Montserrat,2066,1.6089999999999989,1.7209999999999994,3.3299999999999983,1.354,10.876,1.083,21.353,2.853,3.86
500,Montserrat,2067,1.599999999999999,1.708999999999999,3.308999999999998,1.349,10.957,1.077,21.901,2.818,3.859
500,Montserrat,2068,1.5919999999999996,1.6939999999999986,3.2859999999999983,1.321,11.227,1.05,22.587,2.781,3.855
500,Montserrat,2069,1.5799999999999985,1.6839999999999984,3.2639999999999967,1.309,11.375,1.043,23.24,2.745,3.851
500,Montserrat,2070,1.578999999999999,1.6689999999999987,3.2479999999999976,1.299,11.558,1.035,24.189,2.712,3.854
500,Montserrat,2071,1.571999999999999,1.6569999999999991,3.2289999999999983,1.269,11.655,1.017,24.556,2.678,3.854
500,Montserrat,2072,1.5629999999999988,1.6489999999999985,3.211999999999997,1.293,11.78,1.048,24.861,2.65,3.858
500,Montserrat,2073,1.552999999999999,1.6339999999999992,3.1869999999999985,1.304,11.885,1.058,25.168,2.611,3.855
500,Montserrat,2074,1.550999999999999,1.6259999999999994,3.1769999999999987,1.3,12.124,1.066,26.459,2.583,3.863
500,Montserrat,2075,1.5459999999999985,1.613999999999999,3.1599999999999975,1.303,12.236,1.067,27.04,2.549,3.867
500,Montserrat,2076,1.5339999999999994,1.6009999999999989,3.134999999999998,1.274,12.447,1.037,28.345,2.51,3.861
500,Montserrat,2077,1.532999999999999,1.587999999999999,3.1209999999999978,1.251,12.625,1.016,29.802,2.481,3.866
500,Montserrat,2078,1.527999999999999,1.576999999999999,3.1049999999999978,1.241,12.824,1.007,30.835,2.453,3.873
500,Montserrat,2079,1.521999999999999,1.569999999999999,3.091999999999998,1.234,13.088,1,32.057,2.426,3.879
500,Montserrat,2080,1.512999999999999,1.5549999999999995,3.0679999999999987,1.172,13.369,0.941,33.132,2.388,3.88
500,Montserrat,2081,1.5069999999999988,1.545999999999999,3.0529999999999977,1.155,13.586,0.934,33.84,2.354,3.885
500,Montserrat,2082,1.498999999999999,1.536999999999999,3.035999999999998,1.174,13.779,0.956,34.906,2.326,3.894
500,Montserrat,2083,1.492999999999999,1.5319999999999987,3.0249999999999977,1.178,14.126,0.967,36.283,2.301,3.906
500,Montserrat,2084,1.488999999999998,1.5219999999999991,3.0109999999999975,1.149,14.508,0.948,37.383,2.271,3.908
500,Montserrat,2085,1.4819999999999984,1.514999999999999,2.9969999999999972,1.123,14.784,0.922,38.554,2.24,3.913
500,Montserrat,2086,1.4779999999999989,1.4959999999999996,2.9739999999999984,1.109,15.266,0.91,40.245,2.204,3.915
500,Montserrat,2087,1.4649999999999994,1.492999999999999,2.9579999999999984,1.105,15.694,0.902,42.902,2.177,3.922
500,Montserrat,2088,1.4569999999999999,1.4889999999999992,2.945999999999999,1.098,15.873,0.9,45.113,2.154,3.931
500,Montserrat,2089,1.453999999999999,1.4779999999999993,2.9319999999999986,1.07,15.81,0.876,46.122,2.13,3.941
500,Montserrat,2090,1.4449999999999992,1.467999999999999,2.9129999999999985,1.058,16.038,0.867,46.875,2.1,3.943
500,Montserrat,2091,1.4379999999999984,1.456999999999999,2.8949999999999974,1.04,16.565,0.854,48.189,2.071,3.951
500,Montserrat,2092,1.4279999999999984,1.456999999999999,2.884999999999997,1.031,17.285,0.85,52.1,2.046,3.963
500,Montserrat,2093,1.4189999999999987,1.4559999999999989,2.8749999999999973,1.009,17.58,0.832,52.437,2.023,3.975
500,Montserrat,2094,1.412999999999999,1.4449999999999994,2.8579999999999983,0.998,17.728,0.82,54.389,1.992,3.983
500,Montserrat,2095,1.401999999999999,1.4389999999999996,2.8409999999999984,0.965,17.955,0.787,56.016,1.962,3.989
500,Montserrat,2096,1.3969999999999998,1.4279999999999997,2.8249999999999993,0.978,18.378,0.802,59.376,1.934,4
500,Montserrat,2097,1.3929999999999993,1.4219999999999995,2.8149999999999986,0.997,18.719,0.823,60.077,1.907,4.011
500,Montserrat,2098,1.3909999999999996,1.4149999999999994,2.805999999999999,0.995,18.868,0.827,61.271,1.884,4.025
500,Montserrat,2099,1.3839999999999997,1.407999999999999,2.791999999999999,1.013,19.299,0.853,63.106,1.855,4.031
500,Montserrat,2100,1.3739999999999988,1.398999999999999,2.772999999999998,1.049,19.478,0.891,65.711,1.829,4.041
630,Puerto Rico,2024,1525.0829999999994,1715.292,3240.374999999999,3213.965,3265.794,3197.959,3279.984,3235.324,3245.425
630,Puerto Rico,2025,1519.0739999999994,1711.1300000000006,3230.2039999999997,3175.292,3282.725,3144.003,3312.558,3220.086,3240.321
630,Puerto Rico,2026,1510.805000000001,1704.3660000000002,3215.171000000001,3130.852,3297.744,3083.644,3345.143,3199.996,3230.345
630,Puerto Rico,2027,1501.1430000000005,1695.8960000000004,3197.0390000000007,3085.694,3309.012,3028.444,3378.035,3176.839,3217.238
630,Puerto Rico,2028,1490.1650000000004,1685.8270000000005,3175.992000000001,3037.593,3317.354,2960.075,3409.376,3150.819,3201.169
630,Puerto Rico,2029,1478.6259999999997,1674.9689999999998,3153.5949999999993,2990.707,3323.084,2907.351,3446.076,3120.557,3186.651
630,Puerto Rico,2030,1465.5789999999993,1662.3110000000001,3127.8899999999994,2948.016,3327.067,2847.646,3473.447,3087.113,3168.687
630,Puerto Rico,2031,1452.8030000000003,1649.7030000000004,3102.5060000000008,2900.954,3331.582,2798.817,3489.566,3054.138,3150.893
630,Puerto Rico,2032,1439.7049999999997,1636.558,3076.263,2855.584,3334.649,2738.614,3505.697,3020.465,3132.081
630,Puerto Rico,2033,1426.1340000000002,1622.7139999999997,3048.848,2813.142,3340.86,2681.233,3525.384,2985.787,3111.934
630,Puerto Rico,2034,1412.173,1608.264,3020.437,2766.412,3325.201,2623.223,3542.446,2948.519,3092.38
630,Puerto Rico,2035,1398.528999999999,1593.931,2992.459999999999,2722.684,3326.941,2578.796,3565.928,2911.94,3073.015
630,Puerto Rico,2036,1384.776,1579.3030000000003,2964.0790000000006,2680.321,3332.737,2530.179,3576.138,2875.207,3052.978
630,Puerto Rico,2037,1370.1760000000006,1563.61,2933.7860000000005,2633.19,3322.3,2470.652,3579.577,2836.837,3030.774
630,Puerto Rico,2038,1354.9990000000003,1547.1289999999995,2902.1279999999997,2585.096,3310.318,2418.873,3606.348,2797.382,3006.903
630,Puerto Rico,2039,1339.7810000000002,1530.4569999999999,2870.2380000000003,2540.175,3295.813,2363.919,3624.528,2758.003,2982.506
630,Puerto Rico,2040,1324.1589999999994,1513.1739999999998,2837.332999999999,2500.12,3279.447,2308.667,3640.109,2717.915,2956.79
630,Puerto Rico,2041,1308.54,1495.7610000000004,2804.3010000000004,2450.063,3254.275,2261.141,3647.35,2677.996,2930.64
630,Puerto Rico,2042,1292.8040000000003,1478.0610000000006,2770.8650000000007,2406.012,3240.632,2208.161,3639.125,2637.971,2903.815
630,Puerto Rico,2043,1276.96,1460.084,2737.044,2358.041,3220.415,2159.437,3659.911,2597.837,2876.358
630,Puerto Rico,2044,1260.8269999999998,1441.6730000000005,2702.5,2311.728,3199.653,2117.713,3674.628,2557.222,2847.979
630,Puerto Rico,2045,1244.470000000001,1422.9149999999997,2667.3850000000007,2268.12,3181.792,2055.129,3663.288,2516.25,2818.883
630,Puerto Rico,2046,1227.5970000000004,1403.511,2631.108,2224.1,3170.567,2009.279,3681.844,2474.314,2788.531
630,Puerto Rico,2047,1211.0380000000002,1384.324,2595.362,2180.371,3157.557,1952.348,3685.188,2433.067,2758.653
630,Puerto Rico,2048,1194.3770000000002,1364.9229999999998,2559.3,2134.119,3140.65,1908.13,3671.868,2391.642,2728.484
630,Puerto Rico,2049,1177.2029999999997,1344.9150000000006,2522.1180000000004,2087.43,3116.474,1855.609,3658.995,2349.19,2697.233
630,Puerto Rico,2050,1160.525,1325.3459999999998,2485.871,2033.233,3089.515,1808.898,3658.153,2307.752,2667.012
630,Puerto Rico,2051,1143.625,1305.4660000000006,2449.0910000000003,1987.067,3069.386,1746.758,3611.625,2265.837,2636.397
630,Puerto Rico,2052,1126.9540000000002,1285.7799999999993,2412.7339999999995,1948.465,3058.273,1699.969,3593.711,2224.367,2606.378
630,Puerto Rico,2053,1110.6219999999994,1266.393,2377.0149999999994,1908.822,3043.283,1661.135,3593.719,2183.531,2577.199
630,Puerto Rico,2054,1094.1100000000001,1246.7940000000003,2340.9040000000005,1856.633,3015.615,1626.781,3607.191,2142.27,2547.868
630,Puerto Rico,2055,1077.889,1227.465,2305.354,1814.577,2994.876,1582.922,3594.738,2101.531,2519.359
630,Puerto Rico,2056,1061.391,1207.8189999999997,2269.21,1777.539,2974.276,1537.467,3585.691,2060.148,2490.524
630,Puerto Rico,2057,1044.9449999999995,1188.2119999999998,2233.1569999999992,1731.75,2948.135,1501.679,3591.834,2018.783,2462.065
630,Puerto Rico,2058,1028.3010000000002,1168.4060000000004,2196.7070000000003,1683.385,2919.67,1465.855,3614.471,1976.935,2433.494
630,Puerto Rico,2059,1012.2150000000003,1149.1629999999998,2161.378,1643.669,2891.103,1426.776,3606.037,1936.137,2406.332
630,Puerto Rico,2060,996.0460000000004,1129.8540000000005,2125.900000000001,1611.486,2869.293,1384.284,3592.545,1895.107,2379.283
630,Puerto Rico,2061,980.2439999999996,1110.94,2091.1839999999997,1570.678,2845.256,1341.897,3591.477,1854.773,2353.235
630,Puerto Rico,2062,964.455,1092.0680000000004,2056.5230000000006,1531.277,2831.455,1306.153,3590.968,1814.438,2327.434
630,Puerto Rico,2063,949.3840000000004,1073.962,2023.3460000000005,1486.779,2811.796,1268.749,3566.568,1775.542,2303.28
630,Puerto Rico,2064,934.0169999999997,1055.5830000000003,1989.6,1457.458,2788.972,1238.4,3559.994,1736.053,2278.672
630,Puerto Rico,2065,918.9139999999999,1037.4910000000002,1956.4050000000002,1432.511,2776.585,1209.828,3546.573,1697.12,2254.671
630,Puerto Rico,2066,903.8550000000004,1019.5019999999998,1923.3570000000002,1390.197,2745.393,1181.45,3515.224,1658.38,2230.827
630,Puerto Rico,2067,888.941,1001.6949999999997,1890.6359999999997,1349.862,2728.587,1145.468,3498.088,1620.011,2207.279
630,Puerto Rico,2068,874.5419999999999,984.46,1859.002,1314.603,2705.37,1108.369,3464.907,1582.793,2184.742
630,Puerto Rico,2069,860.2620000000002,967.3960000000001,1827.6580000000004,1286.337,2672.668,1075.196,3476.167,1545.958,2162.413
